Timestamp,Namespace,Pod,QueueTime,QueueTimeFormatted,Days,Hours,Minutes,Seconds,CreationTime,StartTime
2025-03-12 19:55:38,dev,lgdxeu-ddsh1u-wnadbr-0-sl62t,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:14:45Z,2025-02-19T21:14:45Z
2025-03-12 19:55:38,dev,lvq7em-s5rjfm-f6pjr7-0-lv5dd,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:47:42Z,2025-02-19T20:47:42Z
2025-03-12 19:55:38,dev,lxgrqe-mwjwc1-car9q8-0-p22zc,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:10:05Z,2025-02-19T21:10:05Z
2025-03-12 19:55:38,dev,nijqxx-jdg224-63teol-0-vnnvm,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T21:10:37Z,2025-02-26T21:10:37Z
2025-03-12 19:55:38,dev,o0jqgp-80zpfh-9zjxqt-0-tbrkh,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:31:38Z,2025-02-26T20:31:38Z
2025-03-12 19:55:38,dev,p1ge5z-9r23p7-0onfv7-0-nsqfv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-24T20:47:12Z,2025-02-24T20:47:12Z
2025-03-12 19:55:38,dev,p343u6-75203g-dhgmuk-0-9zfbv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:42:06Z,2025-02-19T20:42:06Z
2025-03-12 19:55:38,dev,q2pskl-ml4dyh-cb2z64-0-hf4n2,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-24T20:50:02Z,2025-02-24T20:50:02Z
2025-03-12 19:55:38,dev,qk5d3a-ygbbo0-xt7zyg-0-jk8bl,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:51:09Z,2025-02-19T20:51:09Z
2025-03-12 19:55:38,dev,r6wa8p-unyntk-ugv2dc-0-fb8dx,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T21:16:00Z,2025-02-26T21:16:00Z
2025-03-12 19:55:38,dev,reference-models-test-deployment-56c9b7bfff-bxhd4,7828.0,0d 2h 10m 28.0s,0,2,10,28.0,2025-02-19T00:48:11Z,2025-02-19T02:58:39Z
2025-03-12 19:55:38,dev,rinho7-csfhxg-mfo4bt-0-qh272,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:36:10Z,2025-02-26T20:36:10Z
2025-03-12 19:55:38,dev,rocm-mvarjoka-test-job-2-pp2pz,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-11T07:49:07Z,2025-03-11T07:49:07Z
2025-03-12 19:55:38,dev,rocm-simple-test-job-287zt,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-12T00:09:23Z,2025-03-12T00:09:23Z
2025-03-12 19:55:38,dev,rocm-test-job-mlperf-4-qmcw9,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-12T01:04:09Z,2025-03-12T01:04:09Z
2025-03-12 19:55:38,dev,rocm-test-job-mlperf-smnd5,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-10T07:18:02Z,2025-03-10T07:18:02Z
2025-03-12 19:55:38,dev,rocm-test-job-mvarjoka-wnqv7,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-11T07:45:45Z,2025-03-11T07:45:45Z
2025-03-12 19:55:38,dev,rocm-test-job-younsroh-qmbm8,55655.0,0d 15h 27m 35.0s,0,15,27,35.0,2025-03-04T23:28:04Z,2025-03-05T14:55:39Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-4dtjn,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:19Z,2025-02-28T15:00:19Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-4shhs,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:19Z,2025-02-28T15:00:19Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-74f6c,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:18Z,2025-02-28T15:00:18Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-7v5zq,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:19Z,2025-02-28T15:00:19Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-cdjhd,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-02-26T20:28:07Z,2025-02-26T20:28:08Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-fqtxk,304.0,0d 0h 5m 4.0s,0,0,5,4.0,2025-02-28T12:59:17Z,2025-02-28T13:04:21Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-m8fdw,122.0,0d 0h 2m 2.0s,0,0,2,2.0,2025-02-28T15:00:20Z,2025-02-28T15:02:22Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-mftqp,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:18Z,2025-02-28T15:00:18Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-qg5xz,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-02-28T15:00:18Z,2025-02-28T15:00:19Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-rgrrg,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:20Z,2025-02-28T15:00:20Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-ssc66,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-28T15:00:19Z,2025-02-28T15:00:19Z
2025-03-12 19:55:38,dev,samaario-dev-64875d8d59-wntm7,334.0,0d 0h 5m 34.0s,0,0,5,34.0,2025-02-28T07:39:23Z,2025-02-28T07:44:57Z
2025-03-12 19:55:38,dev,shark-gin-test-job-nccds,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-04T06:18:39Z,2025-03-04T06:18:39Z
2025-03-12 19:55:38,dev,shark-test-eliot3-job-zhp7t,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-03T05:09:43Z,2025-03-03T05:09:43Z
2025-03-12 19:55:38,dev,sosa-test-job-0-l6fdt,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-20T00:32:07Z,2025-02-20T00:32:07Z
2025-03-12 19:55:38,dev,sx7boo-i4i5kt-nir5b4-0-t42ng,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:30:33Z,2025-02-26T20:30:33Z
2025-03-12 19:55:38,dev,tvb170-f33ubx-e7xnwj-0-4jqxr,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-24T21:03:31Z,2025-02-24T21:03:31Z
2025-03-12 19:55:38,dev,txklg4-yf3iyw-wnctev-0-8sfx6,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:04:10Z,2025-02-19T21:04:10Z
2025-03-12 19:55:38,dev,tz3wsb-dpsw8z-98m9qp-0-7wjgv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T21:04:55Z,2025-02-26T21:04:55Z
2025-03-12 19:55:38,dev,v1z0h8-o8ccjo-3ifjh1-0-ggxwq,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T17:04:02Z,2025-02-26T17:04:02Z
2025-03-12 19:55:38,dev,vil8f7-vh8bkj-cd6xk2-0-qxdq5,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T16:48:04Z,2025-02-26T16:48:04Z
2025-03-12 19:55:38,dev,vuorqb-48ikrg-827xg2-0-vzfks,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-24T21:15:16Z,2025-02-24T21:15:16Z
2025-03-12 19:55:38,dev,vyy9kd-n6nme8-hx7zlf-0-kw8lj,1.0,0d 0h 0m 1.0s,0,0,0,1.0,2025-02-26T20:29:59Z,2025-02-26T20:30:00Z
2025-03-12 19:55:38,dev,xdeubd-1dqqjf-2a0ztr-0-9tlbb,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:51:44Z,2025-02-19T20:51:44Z
